"addr1";"addr2";"areacode";"booktour";"cat1";"cat2";"cat3";"contentid";"contenttypeid";"createdtime";"firstimage";"firstimage2";"cpyrhtDivCd";"mapx";"mapy";"mlevel";"modifiedtime";"sigungucode";"tel";"title";"zipcode";"visitNo"
"청주시 상당구 사직대로 지하 316";"";"33";"";"A04";"A0401";"A04010600";"2421227";"38";"20160922030722";"http://tong.visitkorea.or.kr/cms/resource/11/2421211_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/11/2421211_image2_1.JPG";"Type3";"127.4864733221";"36.6368179564";"6";"20230610082359";"10";"";"대현프리몰 청주점";"28526";0
"충주시 엄정면 동계길 29-1";"";"33";"0";"A01";"A0101";"A01011800";"2434888";"12";"20161015025559";"http://tong.visitkorea.or.kr/cms/resource/66/2392766_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/66/2392766_image3_1.jpg";"Type3";"127.8889470429";"37.0752276537";"6";"20231107161020";"11";"";"목계나루";"27314";0
"보령시 해수욕장10길 5 (신흑동)";"대천해수욕장 머드광장";"34";"";"A02";"A0207";"A02070200";"2435924";"15";"20161024235709";"http://tong.visitkorea.or.kr/cms/resource/22/2435922_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/22/2435922_image2_1.jpg";"Type3";"126.5103779739";"36.3151016616";"6";"20240206130654";"5";"041-935-3850";"보령 김축제";"33489";0
"남원시 검멀길 13";"";"37";"";"A05";"A0502";"A05020100";"2436002";"39";"202401181743";"http://tong.visitkorea.or.kr/cms/resource/89/2435989_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/89/2435989_image2_1.jpg";"Type3";"127.3774271275";"35.4034148718";"6";"20240118174312";"4";"063-632-7773";"논두렁추어탕";"55769";0
"진천군 백곡면 백곡로 964";"";"33";"0";"A02";"A0203";"A02030100";"2436435";"12";"20161027024835";"http://tong.visitkorea.or.kr/cms/resource/68/2436468_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/68/2436468_image2_1.JPG";"Type3";"127.3814760022";"36.8804214043";"6";"20230307140917";"8";"";"물안뜰체험관";"27823";0
"종로구 자하문로 33-1";"";"1";"";"A05";"A0502";"A05020100";"2438221";"39";"20161105023031";"http://tong.visitkorea.or.kr/cms/resource/13/2438213_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/13/2438213_image2_1.jpg";"Type3";"126.9712046692";"37.5788915682";"6";"20230605095742";"23";"02-737-7080";"서촌돌솥";"03040";0
"종로구 사직로 5";"";"1";"";"A05";"A0502";"A05020100";"2438867";"39";"20161109234349";"http://tong.visitkorea.or.kr/cms/resource/51/2477751_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/51/2477751_image3_1.jpg";"Type3";"126.9609168920";"37.5727393211";"6";"20231107094740";"23";"02-735-4259";"대성집";"03029";0
"양평군 서종면 무내미길 49-12";"(서종면)";"31";"0";"A02";"A0206";"A02060500";"2439216";"14";"20161111010401";"http://tong.visitkorea.or.kr/cms/resource/13/2439213_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/13/2439213_image2_1.jpg";"Type3";"127.3511249446";"37.6030456359";"6";"20230725162837";"19";"";"구하우스미술관";"12503";0
"예산군 광시면 예당로 127-1";"";"34";"";"A05";"A0502";"A05020100";"2439400";"39";"20161114184014";"http://tong.visitkorea.or.kr/cms/resource/98/2439398_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/98/2439398_image2_1.jpg";"Type3";"126.7741731377";"36.5461352353";"6";"20230530150642";"11";"041-333-3188";"내가조선의한우다";"32457";0
"중구 차이나타운로 20";"";"2";"";"A05";"A0502";"A05020400";"2445137";"39";"20161202234122";"http://tong.visitkorea.or.kr/cms/resource/10/2445110_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/10/2445110_image2_1.jpg";"Type3";"126.6190840710";"37.4775526412";"6";"20231207134222";"10";"032-881-4096";"문차이나";"22312";0
"무주군 부남면 굴암로 48";"";"37";"";"B02";"B0201";"B02010700";"2445661";"32";"202401181743";"http://tong.visitkorea.or.kr/cms/resource/48/2445648_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/48/2445648_image2_1.jpg";"Type3";"127.5986475168";"35.9931796262";"6";"20240118174312";"5";"010-7721-9800";"라이브풍경펜션";"55502";0
"종로구 북촌로 39";"(가회동)";"1";"0";"A02";"A0206";"A02060100";"2445728";"14";"20161205235632";"http://tong.visitkorea.or.kr/cms/resource/27/2445727_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/27/2445727_image2_1.jpg";"Type3";"126.9847478405";"37.5802694286";"6";"20230322164423";"23";"";"북촌박물관";"03055";0
"영주시 봉현면 테라피로 209";"";"35";"0";"A01";"A0101";"A01010600";"2447115";"12";"20161208001112";"http://tong.visitkorea.or.kr/cms/resource/48/3105948_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/48/3105948_image3_1.jpg";"Type3";"128.4726010160";"36.8578218299";"6";"20240227175156";"14";"";"국립산림치유원";"36043";0
"마포구 월드컵북로 396";"(상암동)";"1";"0";"A02";"A0204";"A02040800";"2452881";"12";"20161212234344";"http://tong.visitkorea.or.kr/cms/resource/70/2502570_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/70/2502570_image2_1.jpg";"Type3";"126.8897676324";"37.5795344793";"6";"20230712134342";"13";"";"디지털 파빌리온";"03925";0
"남양주시 별내면 용암비루개길 219-88";"";"31";"";"A05";"A0502";"A05020900";"2456704";"39";"20161214235619";"http://tong.visitkorea.or.kr/cms/resource/28/2457228_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/28/2457228_image3_1.jpg";"Type3";"127.1253277592";"37.7373370291";"6";"20230601111021";"9";"031-841-7612";"비루개";"12076";0
"해운대구 수영강변대로 120";"";"6";"0";"A02";"A0204";"A02040800";"2456837";"12";"20200919010756";"http://tong.visitkorea.or.kr/cms/resource/35/2716235_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/35/2716235_image3_1.jpg";"Type3";"129.1270576924";"35.1707946470";"6";"20240321105623";"16";"";"부산 영화의 전당";"48058";0
"양평군 두메향기길 11";"";"31";"0";"A02";"A0202";"A02020600";"2456974";"12";"20161215025019";"http://tong.visitkorea.or.kr/cms/resource/55/2457055_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/55/2457055_image2_1.jpg";"Type3";"127.3856649268";"37.5525271298";"6";"20231122164529";"19";"";"두메향기";"12579";0
"계양구 봉오대로 855";"";"2";"";"A03";"A0302";"A03020300";"2463896";"28";"20161220004415";"http://tong.visitkorea.or.kr/cms/resource/81/2461881_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/81/2461881_image3_1.jpg";"Type3";"126.7438989280";"37.5325151261";"6";"20230821150516";"2";"032-550-3500";"계양경기장";"21072";0
"계양구 주부토로 570";"(계산동)";"2";"0";"A02";"A0202";"A02020700";"2463907";"12";"20161220005228";"http://tong.visitkorea.or.kr/cms/resource/46/3069146_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/46/3069146_image3_1.jpg";"Type3";"126.7289832721";"37.5450300732";"6";"20231214162012";"2";"";"계산국민체육공원";"21030";0
"계양구 주부토로 580";"(계산동)";"2";"";"A03";"A0302";"A03020200";"2465040";"28";"20161220183623";"http://tong.visitkorea.or.kr/cms/resource/77/2461877_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/77/2461877_image3_1.jpg";"Type3";"126.7291748899";"37.5461382805";"6";"20230131130350";"2";"";"계산국민체육센터";"21030";0
"부평구 부평북로 445";"(삼산동)";"2";"0";"A02";"A0206";"A02060900";"2465042";"14";"20161220183949";"http://tong.visitkorea.or.kr/cms/resource/06/2462006_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/06/2462006_image3_1.jpg";"Type3";"126.7430381845";"37.5221579814";"6";"20231221154958";"6";"";"삼산도서관";"21319";0
"삼척시 회강길 450";"(마평동)";"32";"0";"A02";"A0204";"A02040800";"2465460";"12";"20161221005737";"http://tong.visitkorea.or.kr/cms/resource/34/3071234_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/34/3071234_image3_1.jpg";"Type3";"129.1372577121";"37.4334767652";"6";"20231215151059";"4";"";"마평정수장 홍보관";"25906";0
"고양시 일산동구 식사동";"(식사동)";"31";"";"A05";"A0502";"A05020100";"2469472";"39";"20161224023306";"http://tong.visitkorea.or.kr/cms/resource/53/2465953_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/53/2465953_image3_1.jpg";"Type3";"126.8070142359";"37.6722527686";"6";"20230613131040";"2";"031-969-9199";"동무밥상";"10304";0
"종로구 율곡로 102";"(와룡동)";"1";"0";"A02";"A0206";"A02060600";"2469662";"14";"20161227183438";"http://tong.visitkorea.or.kr/cms/resource/42/2469642_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/42/2469642_image2_1.jpg";"Type3";"126.9906862706";"37.5773420980";"6";"20230321091837";"23";"";"서울돈화문국악당";"03134";0
"동구 팔공로 227";"(봉무동)";"4";"0";"A02";"A0204";"A02040800";"2470055";"12";"20161229001843";"http://tong.visitkorea.or.kr/cms/resource/20/2029420_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/20/2029420_image3_1.jpg";"Type3";"128.6403017970";"35.9191096976";"6";"20230610082526";"4";"";"대구섬유박물관";"41028";0
"정선군 고한읍 함백산로 1445-44";"";"32";"0";"A02";"A0203";"A02030400";"2470392";"12";"20161230010940";"http://tong.visitkorea.or.kr/cms/resource/49/2711149_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/49/2711149_image3_1.jpg";"Type3";"128.8836435019";"37.1851059712";"6";"20230703080119";"11";"033-591-3001";"삼탄아트마인";"26157";0
"금산군 금산읍 인삼광장로 30";"";"34";"0";"A02";"A0204";"A02040800";"2470404";"12";"20161230015341";"http://tong.visitkorea.or.kr/cms/resource/09/2011209_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/09/2011209_image3_1.jpg";"Type3";"127.5007311332";"36.1000129417";"6";"20231205161306";"2";"";"금산인삼관";"32739";0
"남양주시 진접읍 해밀예당1로 30-15";"";"31";"";"B02";"B0201";"B02010900";"2472515";"32";"20170105193309";"http://tong.visitkorea.or.kr/cms/resource/02/2472502_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/02/2472502_image2_1.jpg";"Type3";"127.1870700941";"37.7114606048";"6";"20231018170531";"9";"031-575-2211";"그램호텔";"12066";0
"대덕구 대청로 618-136";"";"3";"0";"A02";"A0204";"A02040800";"2472729";"12";"20170106021753";"http://tong.visitkorea.or.kr/cms/resource/91/1092291_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/91/1092291_image3_1.jpg";"Type3";"127.4815115699";"36.4743753786";"6";"20230911150953";"1";"";"대청댐 물문화관";"34316";0
"제주시 1100로 3198-8";"(노형동)";"39";"0";"A02";"A0204";"A02040900";"2472824";"12";"20170106184650";"http://tong.visitkorea.or.kr/cms/resource/73/2721573_image2_1.png";"http://tong.visitkorea.or.kr/cms/resource/73/2721573_image2_1.png";"Type3";"126.4857714937";"33.4721633588";"6";"20240320134538";"4";"";"넥슨컴퓨터박물관";"63091";0
"창원시 마산회원구 봉암공단2길 22";"(봉암동)";"36";"0";"A02";"A0204";"A02040600";"2473001";"12";"20170107003936";"http://tong.visitkorea.or.kr/cms/resource/52/2030852_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/52/2030852_image3_1.jpg";"Type3";"128.5975692186";"35.2186517958";"6";"20230614105031";"16";"";"굿데이뮤지엄";"51341";0
"성남시 수정구 위례대로 83";"";"31";"";"B02";"B0201";"B02010100";"2476860";"32";"20170120230358";"http://tong.visitkorea.or.kr/cms/resource/33/2476833_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/33/2476833_image2_1.jpg";"Type3";"127.1431282785";"37.4678408899";"6";"20230829155805";"12";"031-727-9370";"밀리토피아호텔";"13646";0
"종로구 자하문로 13";"";"1";"";"A04";"A0401";"A04010600";"2477064";"38";"20170123193402";"http://tong.visitkorea.or.kr/cms/resource/62/2477062_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/62/2477062_image2_1.JPG";"Type3";"126.9720046434";"37.5772389972";"6";"20230119094840";"23";"";"서촌나들이";"03041";0
"과천시 삼부골3로 17";"";"31";"";"A05";"A0502";"A05020900";"2478828";"39";"20170202185000";"http://tong.visitkorea.or.kr/cms/resource/91/2478091_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/91/2478091_image3_1.jpg";"Type3";"127.0240147122";"37.4465689950";"6";"20230804165951";"3";"02-3445-1794";"마이알레";"13820";0
"남구 계명중앙1길 54";"(대명동)";"4";"0";"A02";"A0203";"A02030600";"2478964";"12";"20170203230124";"http://tong.visitkorea.or.kr/cms/resource/52/2478952_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/52/2478952_image2_1.jpg";"Type3";"128.5826086460";"35.8557435846";"6";"20231214111557";"1";"";"대명공연문화거리";"42402";0
"남구 용두2길 43";"(봉덕동)";"4";"0";"A02";"A0202";"A02020600";"2478972";"12";"20170203233339";"http://tong.visitkorea.or.kr/cms/resource/47/2478947_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/47/2478947_image2_1.JPG";"Type3";"128.6034408589";"35.8300524321";"6";"20230302101404";"1";"";"공룡공원";"42503";0
"광양시 다압면 토끼재길 119-32";"";"38";"";"A03";"A0302";"A03021700";"2481694";"28";"20170221013641";"http://tong.visitkorea.or.kr/cms/resource/22/2844622_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/22/2844622_image3_1.jpg";"Type3";"127.7114232446";"35.0600705098";"6";"20230530103128";"4";"";"느랭이골 글램핑";"57709";0
"울주군 두동면 계명로 80";"";"7";"";"A05";"A0502";"A05020100";"2481713";"39";"20170221181955";"http://tong.visitkorea.or.kr/cms/resource/09/2481709_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/09/2481709_image2_1.jpg";"Type3";"129.1976197557";"35.7131989141";"6";"20231226130648";"5";"052-262-9200";"누렁소불고기";"44914";0
"보은군 내북면 산척상궁로 421-100";"";"33";"0";"A02";"A0204";"A02040800";"2481741";"12";"20170221195710";"http://tong.visitkorea.or.kr/cms/resource/54/2481754_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/54/2481754_image2_1.JPG";"Type3";"127.6373299514";"36.5110211998";"6";"20231116164602";"3";"";"산모랭이풀내음";"28905";0
"종로구 북촌로7길 16";"(가회동)";"1";"0";"A02";"A0201";"A02010400";"2481866";"12";"20170221232403";"http://tong.visitkorea.or.kr/cms/resource/92/2481892_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/92/2481892_image2_1.jpg";"Type3";"126.9840701194";"37.5804416194";"6";"20230223111828";"23";"";"백인제가옥";"03055";0
"여수시 남면 용머리길";"";"38";"";"A03";"A0302";"A03022700";"2483594";"28";"20170302224339";"http://tong.visitkorea.or.kr/cms/resource/62/3015562_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/62/3015562_image3_1.jpg";"Type3";"127.7111643607";"34.5371985513";"6";"20230926174826";"13";"061-659-1187";"금오도 비렁길";"59785";0
"종로구 자하문로 3";"지하1층";"1";"";"A04";"A0401";"A04010600";"2484146";"38";"20170307223603";"http://tong.visitkorea.or.kr/cms/resource/37/2484137_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/37/2484137_image2_1.jpg";"Type3";"126.9723657428";"37.5764807580";"6";"20231114140832";"23";"";"궁가는여우";"03041";0
"금정구 장전온천천로 48 (장전동)";"";"6";"";"A02";"A0207";"A02070200";"2484237";"15";"20170308202313";"http://tong.visitkorea.or.kr/cms/resource/41/3015841_image2_1.png";"http://tong.visitkorea.or.kr/cms/resource/41/3015841_image3_1.png";"Type3";"129.0893371356";"35.2296540211";"6";"20240206130654";"2";"051-519-4424";"라라라 페스티벌";"46291";0
"사하구 감내2로 159";"";"6";"";"A05";"A0502";"A05020100";"2484386";"39";"20170309014837";"http://tong.visitkorea.or.kr/cms/resource/78/2484378_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/78/2484378_image2_1.jpg";"Type3";"129.0093365624";"35.0989644052";"6";"20230530101134";"10";"051-291-1444";"감내맛집";"49363";0
"사하구 옥천로75번길 17";"";"6";"";"A05";"A0502";"A05020100";"2484393";"39";"20170309015440";"http://tong.visitkorea.or.kr/cms/resource/80/2484380_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/80/2484380_image2_1.jpg";"Type3";"129.0088589663";"35.0938066405";"6";"20231227161519";"10";"070-8818-4405";"감천 아지매 밥집";"49366";0
"서구 천변우하로 373";"";"5";"";"A05";"A0502";"A05020100";"2484460";"39";"20170309185439";"http://tong.visitkorea.or.kr/cms/resource/33/2484433_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/33/2484433_image2_1.jpg";"Type3";"126.8611343006";"35.1689075428";"6";"20230610082708";"5";"062-514-9111";"금강식육식당";"61902";0
"중구 자갈치해안로 57";"";"6";"";"A05";"A0502";"A05020100";"2485840";"39";"20170317183020";"http://tong.visitkorea.or.kr/cms/resource/32/2485832_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/32/2485832_image2_1.JPG";"Type3";"129.0314013586";"35.0971900101";"6";"20230220173049";"15";"051-241-7245";"대구횟집";"48984";0
"제주시 산록북로 819";"(아라일동)";"39";"";"B02";"B0201";"B02010700";"2486105";"32";"20170321015505";"http://tong.visitkorea.or.kr/cms/resource/96/2486096_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/96/2486096_image2_1.JPG";"Type3";"126.5544690871";"33.4375488373";"6";"20231227142535";"4";"064-724-9931";"관음사가는길펜션";"63244";0
"무안군 현경면 홀통길 55";"";"38";"";"B02";"B0201";"B02010700";"2486495";"32";"20170322010609";"http://tong.visitkorea.or.kr/cms/resource/72/2486472_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/72/2486472_image2_1.jpg";"Type3";"126.3438937605";"35.0658744564";"6";"20230822150257";"9";"010-4249-8255";"노을빛바다펜션";"58509";0
"영등포구 의사당대로 1 (여의도동)";"";"1";"";"A02";"A0207";"A02070200";"2487188";"15";"20170324020141";"http://tong.visitkorea.or.kr/cms/resource/73/3112473_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/73/3112473_image3_1.jpg";"Type3";"126.9166304856";"37.5294241180";"6";"20240403103844";"20";"02-6788-3829";"국회 개방행사";"07233";0
"중구 퇴계로18길 67";"(남산동2가)";"1";"";"B02";"B0201";"B02011100";"2487684";"32";"20170328185108";"http://tong.visitkorea.or.kr/cms/resource/51/2487651_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/51/2487651_image2_1.jpg";"Type3";"126.9846040375";"37.5580831159";"6";"20221227122652";"24";"02-778-7800";"남산호스텔";"04630";0
"강서구 공항로 500";"";"6";"0";"A01";"A0101";"A01010500";"2487927";"12";"20170329201904";"http://tong.visitkorea.or.kr/cms/resource/23/2488023_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/23/2488023_image2_1.JPG";"Type3";"128.9549259546";"35.1523490931";"6";"20230327113816";"1";"";"맥도생태공원";"46723";0
"동구 금남로1가";"5·18 민주광장, 금남로 및 예술의 거리 일원";"5";"";"A02";"A0207";"A02070200";"2487990";"15";"20170329232044";"http://tong.visitkorea.or.kr/cms/resource/93/3019793_image2_1.jpg";"http://tong.visitkorea.or.kr/cms/resource/93/3019793_image3_1.jpg";"Type3";"126.9197129893";"35.1475526107";"6";"20240206130654";"3";"062-670-7967";"광주프린지페스티벌";"61482";0
"동구 효동로2길 10";"(효목동)";"4";"0";"A02";"A0206";"A02060300";"2488233";"14";"20170331002959";"http://tong.visitkorea.or.kr/cms/resource/26/2488226_image2_1.JPG";"http://tong.visitkorea.or.kr/cms/resource/26/2488226_image2_1.JPG";"Type3";"128.6507908775";"35.8791505263";"6";"20230802201321";"4";"";"국립대구기상과학관";"41179";0
